pop_tot_unw,pop_workingage_unw,worker_PS_unw,worker_PS_m_unw,worker_PS_f_unw,worker_PS_rur_unw,worker_PS_urb_unw,labor_force_PS_unw,labor_force_PS_m_unw,labor_force_PS_f_unw,labor_force_PS_rur_unw,labor_force_PS_urb_unw,pop_m_unw,pop_f_unw,pop_rur_unw,pop_urb_unw,s_casual_w_worker_PS_unw,s_casual_w_worker_P_unw,s_casual_w_lf_PS_unw,s_casual_w_lf_P_unw,s_casual_w_worker_PS_m_unw,s_casual_w_worker_P_m_unw,s_casual_w_lf_PS_m_unw,s_casual_w_lf_P_m_unw,s_casual_w_worker_PS_f_unw,s_casual_w_worker_P_f_unw,s_casual_w_lf_PS_f_unw,s_casual_w_lf_P_f_unw,s_casual_w_worker_PS_rur_unw,s_casual_w_worker_P_rur_unw,s_casual_w_lf_PS_rur_unw,s_casual_w_lf_P_rur_unw,s_casual_w_worker_PS_urb_unw,s_casual_w_worker_P_urb_unw,s_casual_w_lf_PS_urb_unw,s_casual_w_lf_P_urb_unw,data,time,state_name,lf_share_unw,worker_share_unw,lf_share_m_unw,worker_share_m_unw,lf_share_f_unw,worker_share_f_unw,lf_share_urb_unw,worker_share_urb_unw,lf_share_rur_unw,worker_share_rur_unw
14390,10861,5246,4225,1020,2831,2415,5473,4427,1045,2943,2530,5638,5221,5520,5341,.61113226,.59745848,.58578473,.57207036,.58059174,.57498223,.55409986,.54872257,.73725492,.70324749,.71961725,.68409586,.80219007,.7868973,.77166158,.7557441,.38716355,.38281903,.36956522,.36530045,PLFS_1819,July 2018 - June 2019,GUJARAT,.5039131,.48301262,.78520751,.74937922,.20015323,.19536488,.47369406,.4521625,.53315216,.51286232
1216,956,565,433,132,279,286,574,440,134,281,293,531,425,450,506,.41061947,.29366603,.40418118,.28705442,.33487299,.26697892,.32954547,.26086956,.65909094,.41489363,.64925373,.40625,.59139782,.39834026,.5871886,.39024389,.23426573,.20357142,.22866894,.19860627,PLFS_1819,July 2018 - June 2019,D & N. HAVELI & DAMAN & DIU,.60041839,.59100419,.82862526,.81544256,.31529412,.31058824,.57905138,.56521738,.62444443,.62
32366,24128,12257,8861,3395,6362,5895,12878,9285,3592,6599,6279,12351,11771,11309,12819,.64395857,.63548785,.61290574,.60339302,.61313623,.60402,.58513731,.57496488,.72430044,.71839422,.68457681,.67759252,.86277902,.85179877,.83179271,.81807065,.40780324,.40371823,.38286352,.37871999,PLFS_1819,July 2018 - June 2019,MAHARASHTRA,.53373677,.507999,.75176102,.71743178,.30515674,.28842071,.48981979,.45986426,.58351755,.5625608
14178,10879,5928,3959,1964,3636,2292,6354,4236,2113,3838,2516,5393,5479,5972,4907,.71558702,.69845891,.66761094,.65014344,.67820156,.66192168,.63385272,.6175006,.79073322,.7743293,.73497397,.71734893,.84405941,.83043236,.79963523,.78419936,.51178008,.49209833,.46621621,.44804156,PLFS_1819,July 2018 - June 2019,ANDHRA PRADESH,.58406103,.54490304,.78546262,.73409975,.38565433,.35845956,.51273692,.46708784,.64266574,.60884124
16112,12054,5930,4576,1352,2876,3054,6174,4761,1411,2958,3216,6128,5920,5517,6537,.64620572,.64330453,.62066734,.61778575,.64510489,.64276344,.62003779,.61777687,.65014791,.64537942,.62296242,.61798561,.84144646,.83998597,.81812036,.81654185,.46234447,.45919371,.43905473,.43604109,PLFS_1819,July 2018 - June 2019,KARNATAKA,.51219511,.49195287,.77692556,.74673629,.23834459,.22837839,.49196878,.46718678,.53616095,.52129781
1679,1251,618,454,164,262,356,669,476,193,283,386,625,626,554,697,.3883495,.37439221,.35874438,.34580839,.39427313,.37885463,.37605041,.36134455,.37195122,.36196318,.31606218,.30729166,.42366412,.40613025,.39222616,.37588653,.36235955,.3511236,.3341969,.32383421,PLFS_1819,July 2018 - June 2019,GOA,.53477216,.49400479,.76160002,.72640002,.30830672,.26198083,.55380201,.51076043,.51083034,.47292417
642,492,158,137,21,52,106,219,180,39,73,146,232,260,168,324,.54430377,.54430377,.39269406,.39269406,.62773722,.62773722,.47777778,.47777778,0,0,0,0,.63461536,.63461536,.4520548,.4520548,.5,.5,.36301368,.36301368,PLFS_1819,July 2018 - June 2019,LAKSHDWEEP,.44512194,.3211382,.7758621,.59051722,.15000001,.080769233,.45061728,.32716051,.43452382,.30952382
16882,11959,5661,3951,1708,2533,3128,6299,4193,2104,2781,3518,5494,6462,5220,6739,.63646001,.60236663,.57199556,.53378826,.66540116,.64599949,.62699735,.60462314,.56908667,.48362368,.46197718,.37452778,.72720093,.69379014,.66235167,.62164235,.56297952,.53094679,.50056851,.4664903,PLFS_1819,July 2018 - June 2019,KERALA,.52671629,.47336733,.76319623,.71914816,.3255958,.26431444,.5220359,.46416381,.53275859,.48524904
22877,17315,9207,6115,3092,4769,4438,9936,6578,3358,5126,4810,8437,8877,8215,9100,.59324425,.57367778,.5497182,.52785146,.5584628,.54207146,.51915479,.50205886,.66203105,.63883233,.60958904,.57996917,.7368421,.71227539,.68552476,.65537846,.43893647,.42818183,.4049896,.3939774,PLFS_1819,July 2018 - June 2019,TAMIL NADU,.5738377,.53173548,.779661,.72478372,.37828094,.34831586,.52857143,.4876923,.62398052,.58052343
2078,1540,776,530,246,206,570,835,575,260,224,611,729,810,354,1186,.42396906,.39922482,.39401197,.37094837,.42075473,.39433962,.38782609,.36347827,.43089432,.40983605,.40769231,.38759691,.592233,.55609757,.54464287,.51121074,.3631579,.3427065,.33878887,.31967214,PLFS_1819,July 2018 - June 2019,PONDICHERRY,.54220778,.50389612,.78875172,.7270233,.32098764,.3037037,.51517707,.48060709,.63276833,.58192092
1713,1327,663,522,141,316,347,767,554,213,362,405,678,649,647,680,.39819005,.38990825,.34419817,.33552632,.40613025,.40154439,.38267148,.37749547,.36879432,.34558824,.24413146,.22488038,.53481013,.52750808,.46685082,.45658264,.27377522,.26666668,.2345679,.22828785,PLFS_1819,July 2018 - June 2019,A & N ISLANDS,.57799548,.49962321,.81710917,.76991153,.32819724,.21725732,.59558821,.51029414,.5595054,.48840803
10144,7842,3971,2673,1297,2003,1968,4352,2930,1421,2140,2212,3937,3903,3452,4390,.68068498,.67462534,.62109375,.61467254,.64010477,.63349605,.58395904,.57754195,.76407093,.76040846,.69739622,.69192278,.89216179,.88676399,.83504671,.82956684,.46544716,.45846155,.41410488,.40691853,PLFS_1819,July 2018 - June 2019,TELANGANA,.55496049,.50637591,.74422151,.67894334,.36407891,.33230847,.50387245,.44829157,.61993045,.58024335
15249,11127,5656,4054,1601,3561,2095,6104,4235,1868,3715,2389,5695,5430,6421,4706,.76785713,.65006387,.71150064,.58764672,.74321657,.65693986,.71145219,.62235576,.8301062,.6137566,.71145612,.44787645,.87475431,.73119467,.83849257,.68097526,.5861575,.53927493,.51402259,.46870896,PLFS_1920,July 2019 - June 2020,JAMMU & KASHMIR,.54857552,.50831312,.74363476,.71185249,.34401473,.29484347,.50764978,.44517636,.57857031,.55458653
432,301,189,116,73,102,87,190,117,73,102,88,165,136,162,139,.6825397,.46206897,.67894739,.45890412,.67241377,.5045045,.66666669,.5,.69863015,.32352942,.69863015,.32352942,.85294116,.55882353,.85294116,.55882353,.48275861,.37662336,.47727272,.37179488,PLFS_1920,July 2019 - June 2020,LADAKH,.63122922,.62790698,.70909089,.70303029,.53676468,.53676468,.63309354,.62589926,.62962961,.62962961
7257,5096,3626,1910,1716,3133,493,3778,2009,1769,3238,540,2445,2651,4159,937,.83314949,.76095265,.79962945,.71749377,.76753926,.68320608,.7297163,.63636363,.90617716,.85194641,.87902772,.8150183,.89243537,.81600547,.86349601,.7749269,.45638946,.42348009,.41666666,.38257575,PLFS_1920,July 2019 - June 2020,HIMACHAL PRADESH,.74136579,.71153843,.82167691,.7811861,.66729534,.64730293,.57630736,.52614731,.77855253,.75330609
13330,9980,4796,3828,968,2429,2367,5163,4099,1064,2594,2569,5219,4761,5049,4931,.58757299,.572227,.54580671,.5301733,.5966562,.59319371,.55720907,.55362815,.55165291,.47596154,.50187969,.42672414,.75627828,.73820859,.70817268,.68845844,.41444868,.40837249,.38186064,.37593395,PLFS_1920,July 2019 - June 2020,PUNJAB,.51733464,.48056111,.7853995,.73347384,.22348246,.20331863,.52098966,.48002434,.5137651,.48108536
1376,1003,481,387,94,85,396,517,414,103,93,424,515,488,166,837,.27234927,.26359832,.25338492,.24513619,.29457363,.28756475,.27536231,.26876512,.18085106,.16304348,.16504854,.14851485,.22352941,.22352941,.20430107,.20430107,.28282827,.27226463,.26415095,.25415677,PLFS_1920,July 2019 - June 2020,CHANDIGARH,.51545364,.47956133,.80388349,.75145632,.21106558,.19262294,.50657111,.47311828,.56024098,.51204818
6974,5082,2479,1811,668,1499,980,2649,1928,721,1578,1071,2532,2547,2813,2269,.66881806,.66012269,.62589657,.61673671,.63776916,.63515753,.59906638,.59595436,.752994,.73113209,.69764215,.67489117,.81987995,.80900407,.77883399,.76664513,.43775511,.43718079,.40056023,.40000001,PLFS_1920,July 2019 - June 2020,UTTARANCHAL,.5212515,.48780009,.76145339,.71524489,.28307813,.26226935,.4720141,.43190834,.56096697,.53288305
11703,8441,3665,3071,594,1846,1819,3988,3341,647,2026,1962,4482,3959,4496,3945,.57326055,.56666666,.52683049,.52071303,.57831323,.57198697,.53157735,.52574849,.54713804,.53898305,.50231838,.49455675,.74485373,.73615634,.6786772,.67062312,.39912039,.39493948,.37003058,.36613971,PLFS_1920,July 2019 - June 2020,HARYANA,.47245586,.43419027,.74542618,.68518519,.1634251,.15003788,.49733841,.46109,.45062277,.41058719
3810,2900,1222,1052,170,74,1148,1357,1160,197,80,1277,1564,1336,177,2723,.28641573,.28465956,.25792187,.25608855,.29847908,.29809523,.27068967,.27006039,.21176471,.20118344,.18274112,.17346939,.43243244,.43835616,.40000001,.40000001,.2770035,.27486911,.24902114,.24705882,PLFS_1920,July 2019 - June 2020,DELHI,.46793103,.4213793,.74168795,.67263424,.1474551,.12724552,.46896806,.42159384,.4519774,.41807911
20693,14587,7667,5201,2464,5192,2475,8080,5543,2535,5366,2714,7451,7134,8868,5719,.79183513,.75018001,.75136137,.70548409,.73966545,.71277845,.6940285,.66508663,.90178573,.8547945,.87652862,.82191783,.89522344,.85359418,.86619455,.8179903,.5749495,.55383974,.52431834,.50303262,PLFS_1920,July 2019 - June 2020,RAJASTHAN,.55391788,.52560496,.743927,.69802713,.35534063,.34538829,.4745585,.43276796,.605097,.58547586
43509,30722,13455,10958,2496,9008,4447,14149,11559,2589,9302,4847,15528,15189,19692,11030,.81962097,.79859746,.77941906,.75521612,.81328708,.79817879,.77100098,.75370711,.84735578,.80082989,.81691772,.76360041,.92184722,.90127313,.89271122,.86751443,.61254776,.60274917,.56199712,.55157232,PLFS_1920,July 2019 - June 2020,UTTAR PRADESH,.46054944,.43795976,.74439722,.70569295,.1704523,.16432945,.4394379,.40317318,.47237456,.45744464
21489,14699,5405,4849,556,3879,1526,5764,5187,577,4088,1676,7610,7089,10422,4277,.85513413,.85325378,.80187368,.79972041,.86327076,.86227542,.80701756,.80602199,.78417265,.76923078,.75563258,.73937154,.9172467,.91521454,.87035227,.86803156,.69724768,.69631094,.63484484,.63369304,PLFS_1920,July 2019 - June 2020,BIHAR,.39213553,.36771208,.68160313,.6371879,.081393711,.078431375,.39186347,.35679215,.39224717,.37219343
2643,2102,1377,819,558,892,485,1411,845,566,907,504,1065,1037,1275,827,.58605665,.54148149,.57193482,.527417,.59462762,.55092025,.57633138,.53325415,.57347673,.52710283,.56537104,.51838237,.69170403,.62933028,.68026459,.61721402,.39175257,.38429752,.37698412,.36978132,PLFS_1920,July 2019 - June 2020,SIKKIM,.67126548,.65509039,.79342723,.76901406,.54580522,.53809065,.60943168,.58645707,.71137255,.69960785
7765,5825,2445,1910,535,1659,786,2672,2064,608,1798,874,3078,2747,3812,2013,.64785278,.64279866,.59281439,.58816922,.65130889,.64921468,.60271317,.60077518,.63551402,.61985016,.55921054,.54530478,.76913804,.76236427,.7096774,.70339453,.3918575,.39058524,.35240275,.35125858,PLFS_1920,July 2019 - June 2020,ARUNACHAL PRADESH,.45871246,.41974249,.67056531,.62053281,.22133236,.19475792,.43417785,.39046201,.47166842,.43520463
4275,3300,1387,920,467,869,518,1876,1224,652,1176,700,1681,1619,1881,1419,.62004328,.61921966,.45842218,.45755473,.5782609,.57734203,.43464053,.43371522,.70235544,.70171672,.50306749,.50230414,.71691602,.71593535,.52976191,.52855927,.45752895,.45752895,.33857143,.33857143,PLFS_1920,July 2019 - June 2020,NAGALAND,.56848484,.42030302,.72813803,.54729331,.40271774,.28844967,.49330515,.36504582,.62519938,.4619883
10877,7836,3680,2535,1145,1768,1912,4039,2787,1252,1928,2111,3876,3958,3902,3934,.69809783,.69272679,.63604856,.63101739,.68441814,.68140543,.6225332,.61974865,.72838426,.7179262,.66613418,.65622491,.77319002,.76914352,.70902491,.70514822,.6286611,.6221174,.5693984,.56336021,PLFS_1920,July 2019 - June 2020,MANIPUR,.51544154,.46962735,.71904027,.65402478,.31632137,.28928751,.53660399,.48601931,.49410558,.45310098
6140,4854,2445,1607,837,886,1559,2611,1709,901,927,1684,2425,2426,1611,3243,.71206546,.70573771,.66679436,.66078281,.68326074,.67394012,.64248097,.63364595,.76702511,.76646709,.71254164,.71190214,.8555305,.84519774,.8176915,.80777538,.63053238,.62636656,.58372921,.57976192,PLFS_1920,July 2019 - June 2020,MIZORAM,.53790689,.5037083,.70474225,.66268039,.37139323,.34501237,.51927227,.48072773,.57541901,.54996896
7242,5681,2811,2159,652,1957,854,2960,2275,685,2055,905,2884,2796,3819,1862,.73532552,.72633451,.69831079,.68976003,.74710512,.73772013,.70901102,.70008796,.69631904,.68865031,.66277373,.65547442,.80684721,.79867142,.76836985,.76058394,.5714286,.56037515,.53922653,.52876109,PLFS_1920,July 2019 - June 2020,TRIPURA,.52103502,.49480724,.78883493,.74861306,.24499285,.23319027,.48603651,.45864663,.53809899,.51243782
6172,4219,2245,1354,891,1632,613,2353,1402,951,1670,683,2061,2158,2805,1414,.70645881,.68970251,.67403316,.65664488,.71270311,.70784026,.6883024,.68259627,.69696969,.66026413,.65299684,.61590147,.80330884,.78689569,.78502995,.76736975,.44861338,.44045678,.40263543,.39531478,PLFS_1920,July 2019 - June 2020,MEGHALAYA,.55771512,.53211659,.68025231,.65696263,.44068581,.4128823,.48302686,.43352193,.59536541,.58181816
14607,10904,4644,3901,742,3552,1092,5078,4179,898,3865,1213,5544,5358,8347,2557,.69659775,.68748647,.63706183,.62840772,.74032301,.73223901,.69107443,.68334132,.46630728,.44704264,.38530067,.36806342,.74324322,.73472852,.68305302,.67480522,.54487181,.53437215,.49051937,.4810231,PLFS_1920,July 2019 - June 2020,ASSAM,.46570066,.42589876,.75378788,.70364356,.16759986,.13848451,.47438404,.42706296,.46304062,.42554212
22055,17247,8406,6466,1938,4601,3805,8938,6889,2047,4876,4062,8678,8566,9351,7896,.70628124,.68065327,.66424257,.63576627,.71636254,.6992963,.67237628,.65399241,.6728586,.60460651,.63702983,.56183118,.84872854,.82401848,.80086136,.77145946,.53403419,.50964189,.50024617,.47472414,PLFS_1920,July 2019 - June 2020,WEST BENGAL,.51823503,.48738912,.79384649,.74510258,.23896801,.22624329,.51443768,.48188958,.52144158,.49203295
12509,8879,4480,3129,1351,3073,1407,4745,3361,1384,3175,1570,4431,4446,5426,3453,.81294644,.77163583,.76754481,.71911424,.77980185,.7543686,.72597444,.69544071,.88971132,.82590675,.86849713,.79699999,.91571754,.87557077,.88629919,.83581549,.58848614,.57226276,.52738851,.51008457,PLFS_1920,July 2019 - June 2020,JHARKHAND,.53440702,.50456131,.75851953,.70616114,.31129104,.30386865,.4546771,.40747178,.58514559,.56634724
15014,11328,5788,4112,1674,4467,1321,6275,4500,1768,4813,1462,5638,5681,8460,2868,.81375259,.78100848,.7505976,.71375716,.79961091,.77378905,.73066664,.7027691,.84886497,.80293041,.80373305,.75017112,.89545554,.86361444,.83108246,.79344696,.53747159,.51401871,.48563612,.46186143,PLFS_1920,July 2019 - June 2020,ORISSA,.55393714,.51094633,.79815537,.72933662,.31121281,.29466644,.50976288,.46059972,.56891251,.52801418
9856,7365,4494,2791,1703,3289,1205,4678,2933,1745,3360,1318,3676,3689,4866,2499,.80596352,.77462512,.77426249,.74193549,.76854175,.73756808,.73133308,.6997245,.867293,.83924049,.84641832,.81750923,.92368501,.8890655,.90416664,.86755586,.4846473,.47182506,.44309559,.43087557,PLFS_1920,July 2019 - June 2020,CHATTISGARH,.63516635,.6101833,.79787815,.75924921,.47302791,.46164271,.52741098,.48219287,.69050556,.67591453
21251,15800,8595,6081,2512,5640,2955,8963,6392,2569,5767,3196,8133,7664,9455,6345,.80197787,.76993138,.76905054,.73272383,.77997041,.75536555,.74202126,.71451229,.85549361,.81259149,.83651227,.78723407,.92836881,.89934313,.90792441,.87385023,.56074452,.53399086,.51846057,.4898223,PLFS_1920,July 2019 - June 2020,MADHYA PRADESH,.5672785,.54398733,.78593385,.74769455,.33520356,.32776618,.50370371,.46572104,.60994184,.59650975
15140,11441,6220,4539,1680,3467,2753,6385,4684,1700,3534,2851,5902,5537,5786,5655,.66093248,.64182091,.64385277,.62443221,.60894471,.59796548,.59009391,.57913899,.8011905,.77611941,.79176468,.76572961,.83530432,.81509322,.81946802,.79852724,.44133672,.42605767,.42616627,.4109787,PLFS_1920,July 2019 - June 2020,GUJARAT,.55808061,.54365879,.79362929,.76906133,.30702546,.30341339,.50415564,.48682582,.61078465,.59920496
1157,880,555,407,148,261,294,574,424,150,264,310,498,382,390,490,.41441441,.25203252,.40069687,.24266145,.31203932,.21428572,.2995283,.20567375,.69594592,.43023255,.68666667,.42045453,.66666669,.37980768,.65909094,.37440759,.19047619,.15845071,.18064517,.15000001,PLFS_1920,July 2019 - June 2020,D & N. HAVELI & DAMAN & DIU,.6522727,.63068181,.85140562,.81726909,.39267015,.38743454,.63265306,.60000002,.6769231,.66923076
30585,22713,12629,8601,4027,6838,5791,13099,8951,4147,7000,6099,11579,11132,10843,11870,.66537333,.65642947,.64149934,.6321733,.62841529,.61843026,.60384315,.59341031,.74422646,.73823309,.72269112,.71658927,.87335479,.8626641,.85314286,.84143883,.41978931,.41358346,.39858994,.39245096,PLFS_1920,July 2019 - June 2020,MAHARASHTRA,.57671815,.55602521,.77303737,.74281025,.37252966,.36174992,.51381636,.48786858,.64557779,.63063729
13885,10733,5921,3941,1980,3619,2302,6291,4189,2102,3788,2503,5301,5432,5888,4845,.72352642,.70980996,.68097281,.66516924,.69474751,.67895544,.65361661,.63597125,.78080809,.772093,.73549002,.72418809,.85465598,.84007871,.81652588,.79941159,.51737618,.50678933,.47582901,.46391338,PLFS_1920,July 2019 - June 2020,ANDHRA PRADESH,.58613622,.5516631,.79022825,.74344462,.38696614,.36450663,.51661509,.47512901,.64334238,.61463994
15942,11937,6465,4528,1935,3352,3113,6718,4716,2000,3436,3282,5973,5960,5549,6388,.67486465,.66341001,.64944923,.63701016,.65658128,.64671856,.63040709,.61969727,.71782947,.70416439,.69450003,.67954069,.85620522,.84405637,.83527356,.82067323,.47960168,.47209606,.45490554,.44741696,PLFS_1920,July 2019 - June 2020,KARNATAKA,.56278795,.54159337,.78955299,.75807804,.33557048,.32466444,.51377583,.48731998,.61921066,.60407281
1800,1380,673,492,181,291,382,740,533,207,323,417,700,680,621,759,.40564635,.38690478,.36891893,.35135135,.39024389,.36863545,.36022514,.33958724,.44751382,.4364641,.39130434,.38164252,.55326462,.52577317,.49845201,.47368422,.29319373,.28083989,.26858515,.25659472,PLFS_1920,July 2019 - June 2020,GOA,.53623188,.48768115,.76142859,.70285714,.30441177,.26617646,.54940712,.50329381,.52012885,.46859902
405,297,130,98,32,42,88,153,112,41,45,108,133,164,75,222,.50769234,.4566929,.43137255,.38410595,.59183675,.53608245,.51785713,.4642857,.25,.2,.19512194,.15384616,.69047618,.625,.64444447,.58139533,.42045453,.37931034,.3425926,.30555555,PLFS_1920,July 2019 - June 2020,LAKSHDWEEP,.5151515,.43771043,.84210527,.7368421,.25,.19512194,.48648649,.3963964,.60000002,.56
16543,11674,5554,3781,1773,2590,2964,6201,4095,2106,2867,3334,5383,6290,5123,6551,.63449764,.58449459,.56829542,.51256454,.65802699,.62723821,.60757023,.57284439,.58432037,.47267565,.49192783,.37542278,.71467179,.66434175,.64562261,.58525348,.56443995,.51910031,.50179964,.45352465,PLFS_1920,July 2019 - June 2020,KERALA,.53118038,.47575811,.76072824,.70239645,.33481717,.281876,.50892991,.45245001,.55963302,.50556314
22889,17330,9649,6308,3340,5040,4609,10270,6720,3549,5315,4955,8468,8861,8287,9043,.62089336,.59849131,.58334959,.55855232,.5762524,.55934906,.54092264,.52320552,.70508981,.67642379,.66356719,.62843633,.76249999,.73270184,.72304797,.68833429,.46604469,.45544338,.43350151,.42209113,PLFS_1920,July 2019 - June 2020,TAMIL NADU,.59261394,.55678016,.79357582,.74492204,.40051913,.37693262,.54793763,.50967598,.641366,.60818148
1993,1456,721,480,241,189,532,782,515,267,207,575,692,764,341,1115,.36615813,.34075105,.33759591,.31410256,.37083334,.34029227,.34563106,.31712061,.35684648,.34166667,.32209739,.30827066,.49206349,.45212767,.44927537,.41262135,.32142857,.30131826,.2973913,.27874565,PLFS_1920,July 2019 - June 2020,PONDICHERRY,.53708792,.49519232,.74421966,.6936416,.34947643,.31544504,.5156951,.47713006,.60703814,.55425221
1748,1357,698,525,173,322,376,802,563,239,373,429,683,674,634,723,.3982808,.37976539,.3466334,.32743362,.42095238,.40690979,.39253998,.37722421,.32947975,.29192546,.23849373,.20524018,.55279505,.52733117,.4772118,.44808742,.26595744,.25606468,.23310024,.22352941,PLFS_1920,July 2019 - June 2020,A & N ISLANDS,.59100956,.5143699,.82430452,.76866764,.35459942,.25667655,.59336102,.52005535,.58832806,.50788641
9982,7679,4250,2741,1508,2185,2065,4618,3007,1610,2319,2299,3921,3756,3414,4265,.67270589,.66523707,.6190992,.61094093,.62422472,.61668503,.56900567,.56101638,.7606101,.75457627,.71242237,.70532322,.89839816,.89126396,.84648556,.83792049,.4338983,.42738387,.38973466,.38316527,PLFS_1920,July 2019 - June 2020,TELANGANA,.60138041,.5534575,.76689619,.69905639,.42864749,.40149096,.53903866,.48417351,.67926186,.64001173
14851,11001,5870,3979,1888,3812,2058,6295,4207,2085,3957,2338,5653,5344,6435,4566,.78245318,.64806771,.72962672,.58736718,.7376225,.64722657,.6976468,.60548013,.876589,.65194112,.79376501,.50888193,.88326335,.73197782,.85089713,.68370163,.59572399,.52866912,.52437979,.45974383,PLFS_2021,July 2020 - June 2021,JAMMU & KASHMIR,.57222068,.53358787,.74420661,.70387405,.39015719,.35329342,.51204556,.45072272,.61491841,.59238541
264,198,120,72,48,69,51,125,74,51,71,54,101,97,103,95,.69166666,.44897959,.66399997,.42307693,.65277779,.5,.63513511,.47945204,.75,.32142857,.70588237,.29032257,.79710144,.43396226,.77464789,.4107143,.54901963,.46666667,.51851851,.4375,PLFS_2021,July 2020 - June 2021,LADAKH,.63131315,.60606062,.73267329,.71287131,.52577317,.49484536,.56842107,.53684211,.68932039,.66990292
7284,5119,3590,1958,1631,3107,483,3712,2040,1671,3192,520,2525,2593,4221,898,.8465181,.76143497,.81869614,.72112119,.79162413,.68101132,.75980395,.63778335,.91293687,.86262625,.89108318,.82858992,.90473127,.81464767,.88063908,.77484316,.47204968,.43103448,.43846154,.3976143,PLFS_2021,July 2020 - June 2021,HIMACHAL PRADESH,.72514164,.70130885,.80792081,.77544552,.6444273,.62900114,.57906461,.53786194,.75621891,.73608148
12997,9690,4758,3739,1019,2400,2358,5030,3933,1097,2525,2505,4965,4723,4774,4916,.61769652,.59602362,.58429426,.56247425,.60764909,.60134047,.57767606,.57146496,.65456331,.57260919,.60802186,.5243243,.75958335,.73452115,.72198021,.69548714,.47328246,.46269298,.44550899,.43525615,PLFS_2021,July 2020 - June 2021,PUNJAB,.51909184,.49102166,.79214501,.75307149,.23226763,.21575271,.50956064,.47965825,.52890658,.5027231
1347,1002,480,361,119,79,401,510,387,123,82,428,519,483,158,844,.28541666,.27463311,.26862746,.25838265,.32963988,.32132965,.30749354,.2997416,.15126051,.12931034,.14634146,.125,.25316456,.25316456,.24390244,.24390244,.29177058,.27889448,.27336448,.26117647,PLFS_2021,July 2020 - June 2021,CHANDIGARH,.50898206,.4790419,.74566472,.69556838,.25465837,.24637681,.50710899,.47511849,.51898736,.5
6954,5058,2477,1769,707,1529,948,2658,1913,744,1615,1043,2582,2473,2873,2185,.68631411,.67675096,.63957864,.62928706,.64499718,.6432218,.59644538,.59433961,.78925037,.76733434,.75,.7259475,.84041858,.8299458,.79566562,.78374922,.43776372,.43543223,.39789069,.39534885,PLFS_2021,July 2020 - June 2021,UTTARANCHAL,.52550417,.48971924,.74089855,.68512779,.30084917,.2858876,.47734553,.43386728,.56213015,.53219628
11483,8224,3707,3012,695,2037,1670,3993,3245,748,2168,1825,4347,3875,4420,3804,.61424333,.60455036,.57024795,.56094497,.6062417,.59673661,.56271183,.553599,.64892083,.63860667,.60294116,.59299189,.74030435,.72619635,.69557196,.68179715,.46047905,.45645645,.42136985,.41758242,PLFS_2021,July 2020 - June 2021,HARYANA,.48553017,.4507539,.74649185,.69289166,.19303226,.17935483,.47975814,.43901157,.49049774,.46085972
3840,2952,1270,1102,168,81,1189,1358,1174,184,85,1273,1608,1344,206,2746,.27795276,.27419356,.2599411,.25185186,.28765881,.28584644,.27001703,.26410258,.21428572,.19496855,.19565217,.17222223,.41975307,.41975307,.40000001,.40000001,.2682927,.26402071,.25058916,.24189724,PLFS_2021,July 2020 - June 2021,DELHI,.4600271,.43021679,.7300995,.68532336,.13690476,.125,.46358338,.43299344,.41262135,.39320388
20331,14593,7624,5154,2465,5243,2381,8062,5514,2542,5413,2649,7444,7139,8845,5748,.80049843,.77060419,.75700819,.72202891,.75339544,.73234421,.70420748,.67976499,.89858013,.86965483,.87136114,.83564359,.90806788,.87847888,.87954921,.8428455,.56362873,.54925895,.50660628,.49103662,PLFS_2021,July 2020 - June 2021,RAJASTHAN,.55245668,.52244228,.74073076,.6923697,.35607228,.34528646,.46085596,.41423103,.61198419,.59276426
42838,30415,14120,11047,3071,9670,4450,14748,11596,3150,9960,4788,15446,14965,19673,10742,.83774787,.8082853,.80207485,.76695728,.82248574,.80227572,.78354603,.7590223,.89254314,.8385269,.87015873,.80763984,.93536711,.90897346,.90813255,.87337774,.62561798,.61021256,.58145362,.56516159,PLFS_2021,July 2020 - June 2021,UTTAR PRADESH,.48489231,.4642446,.75074452,.71520132,.21049115,.20521216,.44572705,.41426179,.50627762,.49153662
20795,14480,5315,4695,620,3795,1520,5622,4984,638,3963,1659,7557,6917,10067,4413,.87601131,.87070787,.82817501,.82213366,.88093716,.87788212,.82985556,.82669884,.83870965,.80718338,.81504703,.78062159,.9325428,.92772382,.89301032,.88728398,.73486841,.73023254,.67329717,.66849148,PLFS_2021,July 2020 - June 2021,BIHAR,.38825968,.36705801,.65952098,.62127829,.092236519,.089634232,.37593475,.34443688,.39366245,.37697428
2568,2130,1432,861,571,925,507,1459,878,581,933,526,1104,1026,1246,884,.6634078,.60214287,.65113091,.58868712,.64227641,.56939501,.62984055,.55684453,.69527143,.65170556,.68330467,.63684213,.7610811,.67695701,.75455523,.6688453,.48520711,.46450305,.4676806,.44552529,PLFS_2021,July 2020 - June 2021,SIKKIM,.68497652,.67230046,.79528987,.77989131,.56627679,.55653024,.59502262,.57352942,.74879616,.74237561
